annualized_turnover,annualized_vol,avg_holding_period,avg_latency_ms,avg_market_impact_bps,avg_slippage_bps,calmar_ratio,cancel_rate,expected_shortfall_95,fill_rate,iqm_return,is_bps,maker_fill_ratio,max_drawdown,max_drawdown_duration,n_fills,n_states,net_pnl,partial_fill_rate,sharpe_ratio,sortino_ratio,symbol,timing_score,total_commission,total_impact,total_realized_pnl,total_slippage,total_unrealized_pnl,var_95,vwap_diff_bps
19.806902670570537,30078061.72037754,4914.0,1.5021503049454477,6.147088480134087,12.876204986443229,-33320733.61147825,0.9398892697073556,1598537.3270075985,1.53394901144641,7.965455191313332,24.268725886361118,0.0,0.9999999884467043,255.0,346.0,5161.0,-45638310.663642734,0.013182177695755339,-1.1078085262369002,-5.153058868330086,086790,0.15028901734104047,2744979.162371256,4713208.76322336,53206169.880864896,5300323.975131817,-96099501.38213637,749236.465334523,48.64922262226297
14.402260604623509,29538353.32906708,5041.0,1.5240963151518965,10.518057930170016,10.513203970670535,102851257.88583116,0.9894350022967386,346449.9454517501,1.346376811594203,3.3469948867309287,23.87037850153127,0.0,0.9999986772933017,29.0,54.0,5161.0,21631225.062305033,0.004134129536058797,3.4819517763223873,68.59606962270551,096770,0.25925925925925924,331470.35506189475,700908.4024875439,23157233.989890028,750002.2046675398,-1194538.572523098,254780.00877846012,58.50323817929572
40.19368688183814,39668088.358055025,5041.0,1.5009243217410155,8.900146122300228,3.9775884996184177,25280212.081161752,0.942938209331652,954266.200568711,1.6816772860340967,7.98972643301555,16.319404969238725,0.0,0.9999991195106669,159.0,194.0,5161.0,19360953.660715044,0.006305170239596469,0.6372928686156681,7.259281428717077,105560,0.27319587628865977,3089309.9877400175,4448809.917024513,54890632.40660542,6121022.205519768,-32440368.75815036,546334.1754034379,-14.967929661725458
41.78794241038192,51006565.82770207,1258.5,1.4848099722595618,9.844896995208268,8.46886432352863,24566267.916139353,0.923598714744734,611635.5127173724,1.6018584703359542,7.460407802754607,14.240200524295922,0.0,0.9999999167246431,114.0,226.0,5161.0,21897221.05992419,0.018921813637986434,0.4816294818466781,9.180555084205746,207940,0.19469026548672566,3750656.8880083314,4854582.432893943,49125903.11850585,4834301.969121649,-23478025.17057333,521665.30362768937,-3.11815349875444
62.16369372204545,124047893.10041593,5041.0,1.4887716813551226,22.44443411594688,15.013939988951334,259171464.70291,0.9797250058261477,2794072.463027552,2.333852867830424,11.74772923008384,30.24164311227163,0.0,0.9999960962676184,63.0,87.0,5161.0,88391513.0224873,0.0032626427406199023,2.0892773467508565,19.813578254486366,267250,0.3103448275862069,2099635.56782023,6228378.268863457,113898189.5706651,4686476.046211379,-23407040.98035757,1113742.6794508467,-96.58267061658762
59.371353243923444,78929960.31361574,2520.0,1.4788640676438003,5.6155869125784585,2.387668530415388,112638251.29832576,0.9615491009681881,1458716.815235512,2.1176165803108806,1.4237317906153877,9.046835931550456,0.0,0.9999991555918721,159.0,172.0,5161.0,76404633.6276027,0.009405255878284923,1.4270646499519437,17.506457558370183,267260,0.5872093023255814,4025058.8766024495,2788414.3854196593,109740664.81830232,2544838.0748803862,-29310972.31409717,746269.4244544505,-7.539531952579445
22.84822460521417,8278442.425379445,2520.0,1.4935501071894643,3.1925038681508284,5.479594664893408,3893918.07823925,0.9523391812865497,214508.59959211404,1.3794999345464065,2.139979760125935,9.22910960838964,0.0,0.9999933337652465,159.0,165.0,5161.0,2520629.0241602017,0.003216374269005848,0.47036530791464093,3.5570702938374668,272210,0.49696969696969695,1528111.4387137312,1071812.0211379873,5394977.219723438,1149867.1127775356,-1346236.7568495052,179359.82209899026,-36.253386975884034
28.85086233846719,22543714.070306905,358.35714285714283,1.4906975633778938,20.2074906271468,24.055141021383587,-7225505.069486358,0.4416475972540046,757940.1944909402,1.1159114857744994,20.512579909581625,28.05330380782306,0.0,0.9999999746084219,166.0,253.0,5161.0,-7271571.344837568,0.12356979405034325,-0.320510846770202,-2.4409339459220023,298040,0.05928853754940711,2841508.81005017,7078119.908745196,30779450.56010482,8009779.271354913,-35209513.09489222,537822.3020767365,-2.047580159226709
10.478353113343443,62306666.6400212,5041.0,1.5184214259250728,2.091293190969171,-3.272393168610205,2489455751.726336,0.9803875787999066,653050.5167237163,1.780817843866171,-4.919061714417831,10.830855456593598,0.0,0.07514173265271222,48.0,94.0,5161.0,69197958.26063491,0.0018678496381041327,3.0022793488172623,56.77964216739358,316140,0.648936170212766,406420.3241175358,301751.90835086186,75611790.7170737,400112.80377403746,-6007412.132321233,413022.63641807734,-27.00553759062785
15.16052212826028,32160417.188686017,2518.0,1.4864919688395022,2.939298770013969,-7.948514903374225,97075982.86952081,0.9953693495038589,268456.9160675829,1.4970760233918128,-10.330804796841724,25.702188050958593,0.0,0.9999987483227407,9.0,25.0,5161.0,9244713.873977717,0.0002205071664829107,3.018488870718747,57.11007233991903,329180,0.72,148253.84939450026,159457.6028250163,9588423.553255592,445020.42227087467,-195455.82988337404,114158.88977797874,-100.91980424831947
41.123289686891916,132362593.21030875,5041.0,1.5065575409520888,5.447262953557206,4.647246855479457,1342219021.1200807,0.9826697892271663,1677588.7858063043,2.1955372871403407,-2.2443744875428004,14.856100352705914,0.0,0.34395467835530485,62.0,88.0,5161.0,159364669.98944065,0.006323185011709602,3.4878623974841707,60.67934374691828,373220,0.6022727272727273,1476784.2294001551,1502924.2543419874,167884126.77250007,3124125.723203694,-7042672.553659258,1621021.799792966,13.769619888101209
48.391850601901176,44569561.15028153,2507.5,1.4815756066739687,3.5393079378206704,3.6818277051433617,48982813.8328173,0.9561354802887285,2160280.162469619,1.8694744169857291,-1.8109786366890779,16.12213510543628,0.0,0.9999960892763045,64.0,173.0,5161.0,33416865.31337782,0.009161576901721266,1.099015135226593,5.420534158894102,402340,0.6127167630057804,3361839.5391718526,1676447.842070503,66910527.37067029,3859612.0238418933,-30131822.518120617,1609690.7563443524,-58.13298746089458
