,cumulative_net_pnl
2026-03-13 13:10:41,-1884980.2209192254
2026-03-13 13:15:51,-1950342.9603646162
2026-03-13 13:15:51,-1959278.890666313
2026-03-13 13:19:03,-2024507.6549537624
2026-03-13 13:19:03,-2033348.4828175823
2026-03-13 13:25:01,-2109293.112702395
2026-03-13 13:25:01,-2118207.199462075
2026-03-13 13:44:12,-2173433.3940713294
2026-03-13 13:44:12,-2183049.6058107815
2026-03-13 13:49:15,-2184032.344034843
2026-03-13 13:49:16,-2205524.8932571574
2026-03-13 13:49:16,-2215250.126192511
2026-03-13 13:55:48,-2291244.5028698733
2026-03-13 13:55:48,-2300245.701893531
2026-03-13 14:01:10,-2291297.9357555704
2026-03-13 14:01:32,-2301010.6510014837
2026-03-13 14:06:04,-2302841.4053272004
2026-03-13 14:11:06,-2312362.2497424115
2026-03-13 14:14:20,-2399242.822108964
2026-03-13 14:14:20,-2408387.7315984345
2026-03-13 14:19:59,-2409893.0387080405
2026-03-13 14:20:08,-2419171.6872940245
2026-03-13 14:27:03,-2410040.207876407
2026-03-13 14:32:20,-2419189.9232803225
2026-03-13 14:58:56,-2420230.8821113193
2026-03-13 15:00:12,-2429634.5307800546
2026-03-13 15:00:49,-2440312.187178914
2026-03-13 15:02:37,-2471986.8334068097
2026-03-13 15:02:39,-2472396.3125576894
2026-03-13 15:02:42,-2494661.0828308216
2026-03-13 15:02:42,-2503494.018559187
2026-03-13 15:05:19,-2549927.394746231
2026-03-13 15:05:21,-2568315.530442404
2026-03-13 15:05:21,-2577151.6673574327
2026-03-13 15:08:43,-2545460.306866435
2026-03-13 15:09:45,-2567319.121388884
2026-03-13 15:14:51,-2576169.758066284
2026-03-13 15:16:26,-2608684.096066995
2026-03-13 15:20:03,-2619297.196018683
2026-03-13 15:20:04,-2622973.598321484
2026-03-13 15:20:05,-2635293.012164179
2026-03-13 15:20:30,-2696433.159618465
2026-03-13 15:20:30,-2698414.2660706104
2026-03-13 15:20:31,-2700393.427487973
2026-03-13 15:20:32,-2715069.1241707136
2026-03-13 15:20:43,-2834157.3016422354
2026-03-13 15:20:43,-2834941.8604918728
2026-03-13 15:20:44,-2835726.391046365
2026-03-13 15:20:45,-2836510.8707775464
2026-03-13 15:20:46,-2837295.400523799
2026-03-13 15:20:47,-2838079.9282499696
2026-03-13 15:20:48,-2838864.408848861
2026-03-13 15:20:49,-2839648.8981992267
2026-03-13 15:20:50,-2840433.2842926728
2026-03-13 15:20:51,-2834490.8177632503
2026-03-13 15:28:29,-2804591.8834148278
2026-03-13 15:28:29,-2804847.5502932747
2026-03-13 15:28:30,-2805103.042865042
2026-03-13 15:28:31,-2805358.531558347
2026-03-13 15:28:32,-2805613.9822864635
2026-03-13 15:28:33,-2805869.335688072
2026-03-13 15:28:34,-2806124.673929472
2026-03-13 15:28:35,-2806380.007443649
2026-03-13 15:28:36,-2806635.336293438
2026-03-13 15:28:37,-2806890.656360613
2026-03-13 15:28:38,-2807145.9316287963
2026-03-13 15:28:39,-2807401.1871827794
2026-03-13 15:28:40,-2807656.435620182
2026-03-13 15:28:41,-2807911.683252308
2026-03-13 15:28:42,-2808166.9272842524
2026-03-13 15:28:43,-2808422.1778175
2026-03-13 15:28:44,-2808677.427410044
2026-03-13 15:28:45,-2808932.5924191554
2026-03-13 15:28:46,-2809187.752744556
2026-03-13 15:28:47,-2809442.911025117
2026-03-13 15:28:48,-2811624.418466482
2026-03-13 15:28:49,-2810716.476436359
2026-03-13 15:28:50,-2812608.1683071963
2026-03-13 15:28:51,-2812841.108833121
2026-03-13 15:29:44,-2770449.758014505
2026-03-13 15:29:50,-2791727.437388192
2026-03-13 15:29:58,-2781443.292876639
